geo,date,bell's palsy,black legged tick,black tick,bullseye rash,ca water,carpinteria,cataratas del niagara,cave of the winds colorado springs,cheap bmx,cheap bmx bikes,deer tick,facial paralysis,fever,half moon bay ca,hotels ca,hotels nc,how to make string bracelets,joint pain,knee pain,lake almanor ca,loans for,lyme,lyme disease,make string bracelets,moon bay ca,nb canada,ohsweken,pigeon forge hotels,produce stand,rash,recipes on the grill,ri things to do,sandstone amphitheater,seattle airport car rental,string bracelets,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,world rv
US-NM,2017-01-01,13,NA,NA,NA,NA,6,NA,NA,NA,NA,9,NA,72,NA,24,NA,NA,13,30,NA,45,5,6,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,21,NA,13,72,15
US-NM,2017-02-01,6,NA,NA,NA,NA,3,NA,NA,NA,NA,10,NA,94,NA,27,NA,NA,12,42,NA,62,10,18,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,31,NA,14,69,16
US-NM,2017-03-01,7,NA,NA,NA,NA,0,NA,NA,NA,NA,13,NA,82,NA,32,NA,NA,17,34,NA,43,12,29,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,42,NA,25,63,21
US-NM,2017-04-01,7,NA,NA,NA,NA,3,NA,NA,NA,NA,9,NA,70,NA,29,NA,NA,15,35,NA,49,14,37,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,22,NA,27,66,32
US-NM,2017-05-01,8,NA,NA,NA,NA,0,NA,NA,NA,NA,14,NA,61,NA,32,NA,NA,14,30,NA,48,13,32,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,30,NA,40,63,36
US-NM,2017-06-01,6,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,62,NA,42,NA,NA,15,35,NA,41,18,42,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,31,NA,51,73,29
US-NM,2017-07-01,16,NA,NA,NA,NA,3,NA,NA,NA,NA,15,NA,52,NA,43,NA,NA,20,38,NA,46,12,21,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,23,NA,39,97,28
US-NM,2017-08-01,9,NA,NA,NA,NA,3,NA,NA,NA,NA,14,NA,48,NA,28,NA,NA,20,36,NA,39,15,28,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,0,NA,36,71,25
US-NM,2017-09-01,7,NA,NA,NA,NA,10,NA,NA,NA,NA,18,NA,70,NA,12,NA,NA,16,25,NA,39,12,22,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,43,NA,29,72,19
US-NM,2017-10-01,10,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,64,NA,21,NA,NA,16,31,NA,38,8,17,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,27,NA,20,73,27
US-NM,2017-11-01,3,NA,NA,NA,NA,5,NA,NA,NA,NA,8,NA,64,NA,20,NA,NA,15,27,NA,34,9,28,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,13,NA,19,50,21
US-NM,2017-12-01,8,NA,NA,NA,NA,10,NA,NA,NA,NA,8,NA,80,NA,15,NA,NA,10,31,NA,24,9,12,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,13,NA,15,55,17
US-NM,2018-01-01,9,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,100,NA,22,NA,NA,20,30,NA,40,9,18,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,30,NA,13,58,24
US-NM,2018-02-01,7,NA,NA,NA,NA,6,NA,NA,NA,NA,0,NA,92,NA,26,NA,NA,19,27,NA,36,7,10,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,33,NA,19,75,27
US-NM,2018-03-01,7,NA,NA,NA,NA,4,NA,NA,NA,NA,11,NA,73,NA,25,NA,NA,19,37,NA,33,10,15,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,24,NA,20,75,36
US-NM,2018-04-01,5,NA,NA,NA,NA,0,NA,NA,NA,NA,8,NA,69,NA,27,NA,NA,19,33,NA,33,8,16,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,37,NA,25,89,31
US-NM,2018-05-01,5,NA,NA,NA,NA,3,NA,NA,NA,NA,12,NA,68,NA,25,NA,NA,14,37,NA,45,15,31,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,43,NA,33,79,37
US-NM,2018-06-01,4,NA,NA,NA,NA,6,NA,NA,NA,NA,8,NA,60,NA,36,NA,NA,19,40,NA,38,12,30,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,13,NA,36,83,34
US-NM,2018-07-01,3,NA,NA,NA,NA,3,NA,NA,NA,NA,8,NA,54,NA,27,NA,NA,17,26,NA,51,11,16,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,19,NA,40,69,40
US-NM,2018-08-01,9,NA,NA,NA,NA,3,NA,NA,NA,NA,8,NA,54,NA,21,NA,NA,21,35,NA,46,11,27,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,24,NA,30,86,42
US-NM,2018-09-01,13,NA,NA,NA,NA,5,NA,NA,NA,NA,8,NA,61,NA,20,NA,NA,21,39,NA,44,15,28,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,31,NA,25,77,18
US-NM,2018-10-01,12,NA,NA,NA,NA,5,NA,NA,NA,NA,0,NA,53,NA,14,NA,NA,17,32,NA,40,10,25,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,12,NA,18,68,27
US-NM,2018-11-01,6,NA,NA,NA,NA,0,NA,NA,NA,NA,8,NA,61,NA,15,NA,NA,14,26,NA,41,10,23,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,44,NA,11,68,18
US-NM,2018-12-01,6,NA,NA,NA,NA,6,NA,NA,NA,NA,0,NA,69,NA,12,NA,NA,17,26,NA,23,10,17,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,19,NA,16,61,8
US-NM,2019-01-01,4,NA,NA,NA,NA,3,NA,NA,NA,NA,11,NA,83,NA,24,NA,NA,15,37,NA,48,13,20,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,59,NA,21,74,15
US-NM,2019-02-01,7,NA,NA,NA,NA,3,NA,NA,NA,NA,8,NA,86,NA,18,NA,NA,21,30,NA,38,11,11,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,32,NA,21,73,20
US-NM,2019-03-01,3,NA,NA,NA,NA,5,NA,NA,NA,NA,0,NA,93,NA,23,NA,NA,21,26,NA,38,8,14,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,42,NA,20,77,19
US-NM,2019-04-01,5,NA,NA,NA,NA,6,NA,NA,NA,NA,8,NA,76,NA,22,NA,NA,18,40,NA,37,9,13,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,31,NA,42,81,38
US-NM,2019-05-01,5,NA,NA,NA,NA,0,NA,NA,NA,NA,8,NA,66,NA,24,NA,NA,22,29,NA,43,10,22,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,12,NA,38,74,35
US-NM,2019-06-01,7,NA,NA,NA,NA,6,NA,NA,NA,NA,0,NA,63,NA,31,NA,NA,17,36,NA,35,17,29,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,19,NA,34,72,44
US-NM,2019-07-01,3,NA,NA,NA,NA,4,NA,NA,NA,NA,15,NA,49,NA,21,NA,NA,20,34,NA,40,17,36,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,18,NA,44,66,41
US-NM,2019-08-01,3,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,52,NA,23,NA,NA,20,28,NA,46,15,32,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,34,NA,30,74,27
US-NM,2019-09-01,6,NA,NA,NA,NA,5,NA,NA,NA,NA,14,NA,46,NA,15,NA,NA,17,37,NA,35,8,19,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,22,NA,25,87,27
US-OK,2004-01-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,26,NA,100,0,NA,68,61,NA,25,27,32,NA,NA,NA,NA,0,NA,18,NA,NA,NA,NA,0,NA,NA,0,NA,23,31,0
US-OK,2004-02-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,26,NA,0,0,NA,0,59,NA,0,0,31,NA,NA,NA,NA,0,NA,35,NA,NA,NA,NA,0,NA,NA,0,NA,11,30,0
US-OK,2004-03-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,31,NA,0,0,NA,0,0,NA,100,0,0,NA,NA,NA,NA,0,NA,39,NA,NA,NA,NA,0,NA,NA,0,NA,0,39,0
US-OK,2004-04-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,52,NA,0,0,NA,0,0,NA,35,100,45,NA,NA,NA,NA,0,NA,22,NA,NA,NA,NA,0,NA,NA,0,NA,27,29,0
US-OK,2004-05-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,34,NA,44,0,NA,81,0,NA,34,48,57,NA,NA,NA,NA,0,NA,28,NA,NA,NA,NA,0,NA,NA,0,NA,16,69,34
US-OK,2004-06-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,37,NA,0,0,NA,92,55,NA,34,60,28,NA,NA,NA,NA,0,NA,50,NA,NA,NA,NA,0,NA,NA,100,NA,31,28,100
US-OK,2004-07-01,0,NA,NA,0,NA,0,0,NA,NA,NA,100,NA,37,NA,0,0,NA,0,82,NA,22,48,100,NA,NA,NA,NA,0,NA,29,NA,NA,NA,NA,0,NA,NA,0,NA,21,56,34
US-OK,2004-08-01,69,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,16,NA,39,100,NA,54,48,NA,20,0,26,NA,NA,NA,NA,0,NA,16,NA,NA,NA,NA,0,NA,NA,0,NA,14,50,30
US-OK,2004-09-01,0,NA,NA,0,NA,100,0,NA,NA,NA,0,NA,42,NA,0,92,NA,51,92,NA,29,0,60,NA,NA,NA,NA,0,NA,21,NA,NA,NA,NA,0,NA,NA,0,NA,26,62,0
US-OK,2004-10-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,27,NA,39,0,NA,0,48,NA,20,21,0,NA,NA,NA,NA,0,NA,25,NA,NA,NA,NA,0,NA,NA,0,NA,27,0,0
US-OK,2004-11-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,21,NA,41,0,NA,56,100,NA,20,32,39,NA,NA,NA,NA,0,NA,19,NA,NA,NA,NA,0,NA,NA,0,NA,9,25,0
US-OK,2004-12-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,17,NA,0,0,NA,100,45,NA,18,39,23,NA,NA,NA,NA,0,NA,20,NA,NA,NA,NA,0,NA,NA,0,NA,0,23,0
US-OK,2005-01-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,32,NA,32,0,NA,44,59,NA,24,17,0,NA,NA,NA,NA,0,NA,15,NA,NA,NA,NA,0,NA,NA,0,NA,0,30,24
US-OK,2005-02-01,56,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,23,NA,33,0,NA,90,60,NA,25,70,42,NA,NA,NA,NA,100,NA,16,NA,NA,NA,NA,0,NA,NA,0,NA,8,41,0
US-OK,2005-03-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,44,NA,0,0,NA,0,35,NA,15,15,37,NA,NA,NA,NA,0,NA,21,NA,NA,NA,NA,0,NA,NA,64,NA,27,35,32
US-OK,2005-04-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,50,NA,0,0,NA,85,39,NA,32,26,61,NA,NA,NA,NA,0,NA,18,NA,NA,NA,NA,0,NA,NA,0,NA,30,29,24
US-OK,2005-05-01,50,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,48,NA,29,0,NA,40,36,NA,40,23,19,NA,NA,NA,NA,0,NA,30,NA,NA,NA,NA,100,NA,NA,0,NA,38,0,0
US-OK,2005-06-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,46,NA,0,0,NA,41,37,NA,31,49,48,NA,NA,NA,NA,0,NA,34,NA,NA,NA,NA,0,NA,NA,0,NA,32,28,23
US-OK,2005-07-01,100,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,26,NA,58,73,NA,40,72,NA,49,78,66,NA,NA,NA,NA,0,NA,40,NA,NA,NA,NA,0,NA,NA,0,NA,17,30,22
US-OK,2005-08-01,45,NA,NA,0,NA,71,0,NA,NA,NA,0,NA,28,NA,0,66,NA,71,99,NA,20,14,26,NA,NA,NA,NA,0,NA,21,NA,NA,NA,NA,0,NA,NA,0,NA,12,25,0
US-OK,2005-09-01,42,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,46,NA,25,0,NA,34,61,NA,25,26,16,NA,NA,NA,NA,0,NA,20,NA,NA,NA,NA,0,NA,NA,0,NA,23,23,0
US-OK,2005-10-01,79,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,28,NA,23,0,NA,48,58,NA,20,50,15,NA,NA,NA,NA,0,NA,43,NA,NA,NA,NA,0,NA,NA,0,NA,14,51,36
US-OK,2005-11-01,40,NA,NA,0,NA,0,0,NA,NA,NA,53,NA,20,NA,0,59,NA,32,58,NA,16,32,30,NA,NA,NA,NA,0,NA,28,NA,NA,NA,NA,0,NA,NA,0,NA,8,44,18
US-OK,2005-12-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,54,NA,23,0,NA,47,0,NA,11,0,0,NA,NA,NA,NA,0,NA,31,NA,NA,NA,NA,0,NA,NA,50,NA,5,14,0
US-OK,2006-01-01,34,NA,NA,0,NA,0,0,NA,NA,NA,45,NA,44,NA,20,50,NA,28,25,NA,17,22,0,NA,NA,NA,NA,0,NA,19,NA,NA,NA,NA,0,NA,NA,0,NA,9,21,0
US-OK,2006-02-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,42,NA,20,51,NA,0,38,NA,34,0,0,NA,NA,NA,NA,0,NA,21,NA,NA,NA,NA,0,NA,NA,0,NA,5,34,0
US-OK,2006-03-01,31,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,41,NA,91,46,NA,88,53,NA,23,24,23,NA,NA,NA,NA,0,NA,28,NA,NA,NA,NA,0,NA,NA,0,NA,17,34,0
US-OK,2006-04-01,0,NA,NA,0,NA,99,0,NA,NA,NA,83,NA,51,NA,19,46,NA,26,23,NA,22,30,36,NA,NA,NA,NA,0,NA,33,NA,NA,NA,NA,0,NA,NA,42,NA,22,31,28
US-OK,2006-05-01,0,NA,NA,0,NA,0,0,NA,NA,NA,41,NA,47,NA,37,0,NA,25,34,NA,19,30,24,NA,NA,NA,NA,0,NA,39,NA,NA,NA,NA,0,NA,NA,0,NA,33,35,0
US-OK,2006-06-01,34,NA,NA,0,NA,0,0,NA,NA,NA,44,NA,68,NA,20,49,NA,27,24,NA,30,32,44,NA,NA,NA,NA,0,NA,28,NA,NA,NA,NA,0,NA,NA,0,NA,39,20,45
US-OK,2006-07-01,47,NA,NA,0,NA,0,0,NA,NA,NA,41,NA,32,NA,37,0,NA,38,45,NA,19,20,12,NA,NA,NA,NA,0,NA,44,NA,NA,NA,NA,0,NA,NA,0,NA,22,15,28
US-OK,2006-08-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,30,NA,25,0,NA,23,41,NA,34,18,21,NA,NA,NA,NA,0,NA,28,NA,NA,NA,NA,0,NA,NA,0,NA,21,38,19
US-OK,2006-09-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,34,NA,0,0,NA,38,27,NA,28,27,11,NA,NA,NA,NA,52,NA,33,NA,NA,NA,NA,0,NA,NA,37,NA,19,26,13
US-OK,2006-10-01,26,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,28,NA,15,38,NA,21,25,NA,31,8,10,NA,NA,NA,NA,0,NA,23,NA,NA,NA,NA,0,NA,NA,0,NA,14,16,11
US-OK,2006-11-01,26,NA,NA,0,NA,0,0,NA,NA,NA,33,NA,24,NA,15,0,NA,41,56,NA,23,0,0,NA,NA,NA,NA,0,NA,30,NA,NA,NA,NA,0,NA,NA,0,NA,9,19,0
US-OK,2006-12-01,52,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,23,NA,0,38,NA,31,19,NA,12,16,19,NA,NA,NA,NA,0,NA,21,NA,NA,NA,NA,0,NA,NA,0,NA,5,19,0
US-OK,2007-01-01,34,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,35,NA,20,0,NA,27,16,NA,27,0,0,NA,NA,NA,NA,0,NA,34,NA,NA,NA,NA,0,NA,NA,0,NA,8,16,20
US-OK,2007-02-01,47,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,41,NA,14,0,NA,19,17,NA,32,18,18,NA,NA,NA,NA,0,NA,21,NA,NA,NA,NA,0,NA,NA,30,NA,6,11,21
US-OK,2007-03-01,43,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,45,NA,13,32,NA,17,58,NA,22,14,8,NA,NA,NA,NA,0,NA,40,NA,NA,NA,NA,0,NA,NA,0,NA,13,35,10
US-OK,2007-04-01,43,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,53,NA,19,0,NA,26,36,NA,40,20,36,NA,NA,NA,NA,0,NA,31,NA,NA,NA,NA,43,NA,NA,28,NA,38,28,19
US-OK,2007-05-01,20,NA,NA,95,NA,0,0,NA,NA,NA,26,NA,62,NA,41,0,NA,32,43,NA,20,38,38,NA,NA,NA,NA,0,NA,33,NA,NA,NA,NA,0,NA,NA,0,NA,30,12,9
US-OK,2007-06-01,21,NA,NA,100,NA,0,0,NA,NA,NA,27,NA,56,NA,37,31,NA,39,35,NA,31,17,32,NA,NA,NA,NA,0,NA,41,NA,NA,NA,NA,0,NA,NA,0,NA,33,20,33
US-OK,2007-07-01,20,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,38,NA,29,29,NA,16,72,NA,32,22,15,NA,NA,NA,NA,0,NA,39,NA,NA,NA,NA,0,NA,NA,0,NA,18,32,13
US-OK,2007-08-01,19,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,42,NA,22,55,NA,38,32,NA,46,18,28,NA,NA,NA,NA,0,NA,32,NA,NA,NA,NA,0,NA,NA,0,NA,27,21,17
US-OK,2007-09-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,36,NA,16,27,NA,38,27,NA,24,41,42,NA,NA,NA,NA,0,NA,22,NA,NA,NA,NA,0,NA,NA,24,NA,15,17,17
US-OK,2007-10-01,17,NA,NA,0,NA,0,0,NA,NA,NA,22,NA,38,NA,15,49,NA,20,29,NA,34,13,6,NA,NA,NA,NA,0,NA,33,NA,NA,NA,NA,0,NA,NA,22,NA,13,19,7
US-OK,2007-11-01,34,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,35,NA,10,25,NA,14,29,NA,31,22,13,NA,NA,NA,NA,0,NA,27,NA,NA,NA,NA,0,NA,NA,0,NA,6,29,8
US-OK,2007-12-01,19,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,30,NA,11,0,NA,45,45,NA,18,12,7,NA,NA,NA,NA,0,NA,28,NA,NA,NA,NA,0,NA,NA,0,NA,4,16,0
US-OK,2008-01-01,16,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,39,NA,14,23,NA,25,19,NA,19,18,9,NA,NA,NA,NA,0,NA,29,NA,NA,NA,NA,0,NA,NA,0,NA,11,33,7
US-OK,2008-02-01,27,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,52,NA,9,0,NA,26,35,NA,48,13,24,NA,NA,NA,NA,0,NA,31,NA,NA,NA,NA,0,NA,NA,0,NA,8,37,0
US-OK,2008-03-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,47,NA,14,24,NA,44,59,NA,37,8,6,NA,NA,NA,NA,0,NA,31,NA,NA,NA,NA,0,NA,NA,0,NA,11,30,15
US-OK,2008-04-01,15,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,51,NA,36,22,NA,29,41,NA,34,22,23,NA,NA,NA,NA,0,NA,31,NA,NA,NA,NA,0,NA,NA,0,NA,23,30,0
US-OK,2008-05-01,24,NA,NA,0,NA,0,0,NA,NA,NA,21,NA,52,NA,14,23,NA,34,46,NA,37,28,12,NA,NA,NA,NA,0,NA,43,NA,NA,NA,NA,0,NA,NA,0,NA,31,37,11
US-OK,2008-06-01,25,NA,NA,0,NA,26,0,NA,NA,NA,22,NA,65,NA,25,25,NA,59,53,NA,39,40,38,NA,NA,NA,NA,0,NA,43,NA,NA,NA,NA,0,NA,NA,45,NA,36,37,8
US-OK,2008-07-01,32,NA,NA,0,NA,25,0,NA,NA,NA,21,NA,34,NA,9,23,NA,21,23,NA,38,25,27,NA,NA,NA,NA,0,NA,38,NA,NA,NA,NA,0,NA,NA,0,NA,25,33,11
US-OK,2008-08-01,24,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,30,NA,18,46,NA,21,26,NA,34,30,21,NA,NA,NA,NA,0,NA,37,NA,NA,NA,NA,32,NA,NA,0,NA,27,21,10
US-OK,2008-09-01,44,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,34,NA,17,21,NA,35,21,NA,36,16,17,NA,NA,NA,NA,0,NA,34,NA,NA,NA,NA,0,NA,NA,38,NA,14,46,0
US-OK,2008-10-01,48,NA,NA,0,NA,0,0,NA,NA,NA,18,NA,41,NA,16,20,NA,33,36,NA,36,15,8,NA,NA,NA,NA,0,NA,33,NA,NA,NA,NA,0,NA,NA,0,NA,14,28,18
US-OK,2008-11-01,30,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,32,NA,18,0,NA,24,33,NA,36,17,8,NA,NA,NA,NA,0,NA,23,NA,NA,NA,NA,0,NA,NA,0,NA,12,35,13
US-OK,2008-12-01,29,NA,NA,0,NA,22,0,NA,NA,NA,0,NA,33,NA,17,0,NA,19,26,NA,29,9,14,NA,NA,NA,NA,0,NA,31,NA,NA,NA,NA,0,NA,NA,19,NA,8,16,10
US-OK,2009-01-01,23,NA,NA,0,NA,0,0,NA,NA,NA,18,NA,39,NA,16,0,NA,26,33,NA,37,11,10,NA,NA,NA,NA,0,NA,39,NA,NA,NA,NA,0,NA,NA,0,NA,9,20,6
US-OK,2009-02-01,34,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,47,NA,21,0,NA,39,31,NA,44,18,22,NA,NA,NA,NA,0,NA,26,NA,NA,NA,NA,0,NA,NA,19,NA,6,39,19
US-OK,2009-03-01,20,NA,NA,0,NA,21,0,NA,NA,NA,17,NA,40,NA,19,19,NA,14,35,NA,45,10,12,NA,NA,NA,NA,0,NA,36,NA,NA,NA,NA,0,NA,NA,0,NA,16,42,12
US-OK,2009-04-01,31,NA,NA,0,NA,21,0,NA,NA,NA,0,NA,42,NA,23,19,NA,27,35,NA,22,13,20,NA,NA,NA,NA,0,NA,32,NA,NA,NA,NA,0,NA,NA,0,NA,19,29,6
US-OK,2009-05-01,14,NA,NA,0,NA,22,0,NA,NA,NA,18,NA,43,NA,25,41,NA,57,51,NA,34,47,40,NA,NA,NA,NA,0,NA,42,NA,NA,NA,NA,0,NA,NA,18,NA,29,48,25
US-OK,2009-06-01,22,NA,NA,0,NA,0,0,NA,NA,NA,19,NA,52,NA,22,21,NA,47,64,NA,41,39,42,NA,NA,NA,NA,27,NA,46,NA,NA,NA,NA,0,NA,NA,0,NA,35,43,10
US-OK,2009-07-01,21,NA,NA,0,NA,22,0,NA,NA,NA,18,NA,33,NA,25,31,NA,23,51,NA,42,16,24,NA,NA,NA,NA,0,NA,47,NA,NA,NA,NA,29,NA,NA,0,NA,26,50,28
US-OK,2009-08-01,28,NA,NA,0,NA,0,0,NA,NA,NA,36,NA,32,NA,16,40,NA,15,37,NA,63,22,21,NA,NA,NA,NA,25,NA,38,NA,NA,NA,NA,0,NA,NA,18,NA,20,35,9
US-OK,2009-09-01,45,NA,NA,0,NA,0,100,NA,NA,NA,17,NA,48,NA,19,32,NA,36,39,NA,33,19,25,NA,NA,NA,NA,0,NA,36,NA,NA,NA,NA,27,NA,NA,0,NA,14,34,12
US-OK,2009-10-01,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,60,NA,23,19,NA,46,31,NA,37,16,14,NA,NA,NA,NA,0,NA,35,NA,NA,NA,NA,26,NA,NA,17,NA,11,28,9
US-OK,2009-11-01,20,NA,NA,0,NA,21,0,NA,NA,NA,0,NA,35,NA,23,38,NA,27,29,NA,33,8,10,NA,NA,NA,NA,0,NA,27,NA,NA,NA,NA,0,NA,NA,0,NA,15,44,6
US-OK,2009-12-01,26,NA,NA,63,NA,0,0,NA,NA,NA,0,NA,32,NA,15,0,NA,21,19,NA,26,12,17,NA,NA,NA,NA,0,NA,26,NA,NA,NA,NA,0,NA,NA,0,NA,14,29,0
US-OK,2010-01-01,19,NA,NA,0,NA,0,0,NA,NA,NA,16,NA,36,NA,11,27,NA,40,39,NA,31,22,19,NA,NA,NA,NA,45,NA,34,NA,NA,NA,NA,25,NA,NA,0,NA,13,35,0
US-OK,2010-02-01,0,NA,NA,0,NA,20,0,NA,NA,NA,17,NA,37,NA,15,25,NA,44,52,NA,43,20,17,NA,NA,NA,NA,0,NA,31,NA,NA,NA,NA,26,NA,NA,17,NA,17,37,6
US-OK,2010-03-01,0,NA,NA,0,NA,0,0,NA,NA,NA,31,NA,39,NA,21,17,NA,25,34,NA,54,13,13,NA,NA,NA,NA,0,NA,38,NA,NA,NA,NA,24,NA,NA,0,NA,12,42,11
US-OK,2010-04-01,21,NA,NA,0,NA,0,0,NA,NA,NA,40,NA,43,NA,33,36,NA,33,53,NA,55,16,21,NA,NA,NA,NA,0,NA,48,NA,NA,NA,NA,0,NA,NA,0,NA,24,51,8
US-OK,2010-05-01,0,NA,NA,0,NA,21,0,NA,NA,NA,18,NA,46,NA,24,29,NA,47,36,NA,37,32,25,NA,NA,NA,NA,0,NA,46,NA,NA,NA,NA,41,NA,NA,18,NA,35,57,6
US-OK,2010-06-01,14,NA,NA,0,NA,22,0,NA,NA,NA,27,NA,41,NA,29,41,NA,52,47,NA,53,11,18,NA,NA,NA,NA,0,NA,52,NA,NA,NA,NA,57,NA,NA,18,NA,34,32,12
US-OK,2010-07-01,13,NA,NA,0,NA,0,0,NA,NA,NA,17,NA,43,NA,31,76,NA,45,44,NA,38,25,17,NA,NA,NA,NA,47,NA,58,NA,NA,NA,NA,0,NA,NA,17,NA,26,32,12
US-OK,2010-08-01,12,NA,NA,0,NA,19,0,NA,NA,NA,16,NA,37,NA,32,45,NA,43,44,NA,39,17,14,NA,NA,NA,NA,0,NA,41,NA,NA,NA,NA,25,NA,NA,16,NA,19,51,11
US-OK,2010-09-01,18,NA,NA,57,NA,19,0,NA,NA,NA,16,NA,45,NA,14,18,NA,32,46,NA,33,23,20,NA,NA,NA,NA,22,NA,42,NA,NA,NA,NA,24,NA,NA,16,NA,27,45,11
