geo,date,alabama water park,alabama water parks,alive at five,amc free,amc free movies,asheboro copperheads,auburn water park,bag toss,baking soda pool,baler,baler parts,banzai water,bell's palsy,black legged tick,black tick,blue bayou,blue bayou in baton rouge,bullseye rash,cast cover,clear pool water,cloudy pool,cloudy pool water,coastal plains league,danville dans,deer tick,diamond devils,east cobb baseball,easy camp,elite camp,facial paralysis,fayetteville swampdogs,fever,free summer kids movies,free summer movie,fun days,green pool,green pool water,haier air,hay rake,herndon braves,intex,intex pool cover,intex pumps,joint pain,knee pain,lyme,lyme disease,martinsville mustangs,nycbl,pa pool,palmetto falls,park pools,point mallard,pool rope,pool supply stores,pool times,quick set pool,rash,springtails,summer books,summer family fun,summer movie camp,summer things,summer things to do,summertime songs,swampdogs,swim shirts,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,top summer songs,us club,valley beach,wilmington sharks,wilson tobs,wood bat,wood bat tournament
US-NC,2010-08-01,NA,NA,16,19,NA,11,NA,16,14,13,0,27,9,36,14,9,NA,0,44,0,12,28,7,NA,29,17,0,0,29,7,0,43,28,NA,28,25,24,21,27,NA,19,21,22,57,49,41,42,0,NA,16,NA,30,16,0,NA,0,0,50,42,25,NA,NA,23,16,16,8,31,22,22,10,29,28,64,39,43,13,11,13,21,0
US-NC,2010-09-01,NA,NA,11,18,NA,0,NA,21,0,20,42,13,12,0,13,14,NA,0,29,0,0,0,7,NA,45,17,7,16,14,7,0,50,0,NA,34,7,0,20,13,NA,8,0,21,49,59,38,40,0,NA,11,NA,0,24,0,NA,17,0,48,0,12,NA,NA,8,5,10,8,15,21,0,37,0,34,53,31,37,21,7,0,14,0
US-NC,2010-10-01,NA,NA,0,0,NA,0,NA,14,0,11,21,0,19,0,13,11,NA,16,14,6,0,14,10,NA,35,17,7,47,14,13,28,48,0,NA,18,7,0,27,0,NA,7,21,0,32,60,29,30,0,NA,16,NA,29,16,0,NA,28,0,40,20,8,NA,NA,6,5,10,8,0,0,21,10,28,23,64,15,33,15,13,13,83,16
US-NC,2010-11-01,NA,NA,0,27,NA,0,NA,20,0,16,0,13,12,0,0,11,NA,0,14,0,0,0,10,NA,18,0,0,23,14,13,14,60,0,NA,14,5,0,13,0,NA,3,0,0,33,53,21,21,0,NA,0,NA,0,0,0,NA,16,0,40,0,0,NA,NA,6,9,10,8,15,0,0,15,0,22,54,15,29,12,0,26,0,0
US-NC,2010-12-01,NA,NA,0,28,NA,0,NA,15,0,17,0,0,7,0,14,7,NA,0,15,0,0,0,0,NA,22,18,0,0,15,0,0,44,0,NA,15,7,0,0,0,NA,3,0,0,34,44,18,15,0,NA,11,NA,0,0,55,NA,18,0,34,21,9,NA,NA,13,5,0,0,0,22,0,0,0,18,43,0,35,15,7,0,15,0
US-NC,2011-01-01,NA,NA,6,22,NA,0,NA,8,0,11,0,0,11,0,7,5,NA,0,8,0,0,0,0,NA,8,9,6,9,8,4,0,55,0,NA,10,6,8,7,7,NA,4,0,0,54,51,19,17,0,NA,6,NA,11,8,0,NA,0,0,40,11,13,NA,NA,7,4,5,4,8,23,0,17,0,15,52,17,48,9,4,0,8,0
US-NC,2011-02-01,NA,NA,6,8,NA,0,NA,9,0,15,0,8,8,0,15,10,NA,0,16,4,0,8,0,NA,16,0,4,0,8,6,8,79,0,NA,13,8,8,0,0,NA,8,12,0,37,60,26,28,0,NA,0,NA,6,9,30,NA,19,12,41,0,9,NA,NA,7,5,6,7,9,12,12,16,16,20,61,18,41,8,10,0,16,9
US-NC,2011-03-01,NA,NA,5,7,NA,5,NA,22,0,14,0,16,10,0,14,5,NA,0,12,3,6,0,4,NA,11,17,4,12,30,3,7,59,0,NA,7,6,7,0,7,NA,14,0,11,45,53,30,27,17,NA,5,NA,8,8,54,NA,9,11,51,0,14,NA,NA,18,6,9,8,12,16,22,9,0,25,52,16,29,22,8,11,7,8
US-NC,2011-04-01,NA,NA,6,20,NA,9,NA,15,0,20,0,14,21,0,15,9,NA,0,23,7,13,19,0,NA,20,0,11,0,12,5,13,53,0,NA,8,15,31,0,0,NA,25,11,11,47,54,40,42,17,NA,6,NA,8,13,28,NA,15,0,48,22,13,NA,NA,15,6,7,17,11,11,12,6,16,43,57,8,35,18,11,24,11,9
US-NC,2011-05-01,NA,NA,8,21,NA,11,NA,25,12,31,17,14,23,0,9,12,NA,8,11,11,47,24,4,NA,38,9,7,8,15,3,24,53,24,NA,15,27,27,28,7,NA,47,16,26,33,61,58,66,17,NA,11,NA,23,41,27,NA,27,22,52,39,42,NA,NA,38,25,14,22,27,15,22,18,0,65,56,8,31,21,20,21,33,0
US-NC,2011-06-01,NA,NA,9,22,NA,29,NA,29,19,16,12,19,21,0,22,4,NA,9,27,12,71,50,33,NA,48,28,11,17,60,4,81,52,80,NA,30,43,50,42,10,NA,81,12,42,42,60,62,61,44,NA,17,NA,46,32,29,NA,31,17,64,52,56,NA,NA,69,42,22,70,25,12,12,21,0,74,64,20,68,26,65,50,38,9
US-NC,2011-07-01,NA,NA,6,22,NA,35,NA,21,13,15,22,33,32,19,28,4,NA,13,8,9,31,22,12,NA,21,9,13,13,20,0,66,52,48,NA,11,34,36,31,7,NA,44,11,22,39,55,52,65,0,NA,9,NA,31,31,0,NA,27,17,63,14,30,NA,NA,37,26,18,52,24,17,0,16,15,43,52,27,33,26,50,42,56,8
US-NC,2011-08-01,NA,NA,0,13,NA,5,NA,9,7,12,0,9,27,17,13,10,NA,8,12,3,12,10,10,NA,24,8,3,0,26,3,14,48,16,NA,14,21,19,13,0,NA,16,21,10,45,55,40,41,0,NA,8,NA,27,28,0,NA,17,10,58,0,12,NA,NA,24,9,5,10,7,10,26,20,0,36,63,40,28,17,13,6,24,0
US-NC,2011-09-01,NA,NA,5,20,NA,5,NA,26,0,15,0,0,36,0,9,3,NA,8,0,10,18,7,5,NA,20,20,5,0,7,3,14,54,7,NA,14,6,7,10,7,NA,10,11,11,43,57,41,40,0,NA,5,NA,10,8,0,NA,26,0,54,15,6,NA,NA,5,5,5,6,8,21,11,15,14,32,59,13,36,20,8,0,14,0
US-NC,2011-10-01,NA,NA,5,22,NA,10,NA,19,0,14,0,0,22,0,19,4,NA,0,11,0,6,0,0,NA,25,33,3,8,0,0,7,54,0,NA,11,7,0,0,6,NA,7,15,0,37,61,27,30,0,NA,5,NA,5,19,0,NA,19,0,47,10,13,NA,NA,6,2,7,4,11,20,20,16,13,27,57,11,25,17,5,6,23,0
US-NC,2011-11-01,NA,NA,5,19,NA,0,NA,7,7,14,0,0,25,0,8,2,NA,8,14,0,0,0,7,NA,13,8,0,7,10,3,7,55,0,NA,9,2,0,13,6,NA,2,0,0,35,54,25,22,0,NA,10,NA,0,22,0,NA,16,0,43,10,12,NA,NA,7,2,5,4,14,0,15,13,13,21,57,12,42,6,3,6,20,0
US-NC,2011-12-01,NA,NA,0,10,NA,0,NA,8,0,18,0,6,21,0,6,2,NA,0,29,3,0,0,3,NA,17,0,0,7,13,3,0,51,0,NA,14,3,0,6,0,NA,3,0,0,34,57,19,17,0,NA,9,NA,11,11,23,NA,8,0,40,0,8,NA,NA,4,2,0,0,10,19,10,12,0,24,54,9,32,11,4,6,9,0
US-NC,2012-01-01,NA,NA,0,18,NA,0,NA,4,6,11,0,0,12,14,11,4,NA,6,9,0,0,0,3,NA,12,7,3,6,15,8,5,48,0,NA,8,3,0,5,5,NA,3,0,0,43,64,20,19,0,NA,4,NA,8,6,0,NA,9,0,42,16,6,NA,NA,13,3,4,3,6,12,13,12,22,20,59,6,35,12,3,5,16,0
US-NC,2012-02-01,NA,NA,4,28,NA,4,NA,4,0,22,0,0,10,0,14,5,NA,7,10,3,0,0,0,NA,15,7,8,7,8,4,0,54,0,NA,6,7,0,0,14,NA,4,0,0,41,54,21,19,13,NA,4,NA,10,13,21,NA,10,0,47,8,7,NA,NA,8,4,0,6,6,26,18,14,24,18,67,6,30,17,5,8,12,0
US-NC,2012-03-01,NA,NA,4,29,NA,13,NA,6,0,15,0,0,29,29,9,4,NA,0,14,0,10,9,0,NA,18,0,7,0,12,3,6,57,0,NA,13,9,10,6,16,NA,15,9,0,38,71,34,31,0,NA,6,NA,14,15,21,NA,25,0,48,16,13,NA,NA,15,11,17,5,12,9,9,21,12,32,60,12,32,14,4,5,20,6
US-NC,2012-04-01,NA,NA,4,21,NA,4,NA,11,12,14,0,11,25,0,8,3,NA,14,12,3,13,24,0,NA,29,0,4,7,15,3,16,62,0,NA,12,10,6,9,6,NA,19,9,30,43,64,53,59,0,NA,4,NA,10,13,22,NA,14,9,58,14,21,NA,NA,12,10,9,8,26,12,27,12,12,62,59,7,42,18,8,11,18,0
US-NC,2012-05-01,NA,NA,6,20,NA,8,NA,10,9,26,13,32,26,0,9,10,NA,11,21,11,47,22,9,NA,41,13,7,13,32,0,20,61,18,NA,9,38,25,16,5,NA,51,8,11,42,59,65,72,19,NA,17,NA,33,29,21,NA,33,8,66,24,41,NA,NA,49,29,18,24,24,13,17,18,11,82,63,14,52,24,12,17,17,0
US-NC,2012-06-01,NA,NA,7,29,NA,28,NA,14,33,30,9,13,22,0,23,17,NA,18,29,6,52,22,19,NA,41,15,8,17,31,6,51,61,37,NA,10,25,31,17,11,NA,67,9,18,47,69,64,72,14,NA,23,NA,55,32,66,NA,31,18,70,18,50,NA,NA,67,48,10,46,41,9,18,22,18,71,61,26,70,29,38,69,42,13
US-NC,2012-07-01,NA,NA,7,36,NA,22,NA,15,28,15,8,23,30,0,14,17,NA,6,15,9,42,40,22,NA,27,10,14,19,28,4,29,51,25,NA,14,35,34,23,5,NA,51,0,20,53,62,47,58,26,NA,8,NA,31,23,31,NA,16,0,70,16,30,NA,NA,39,25,6,32,18,11,8,22,19,46,65,22,33,27,50,35,25,6
US-NC,2012-08-01,NA,NA,4,24,NA,5,NA,7,13,18,16,10,22,14,8,3,NA,6,16,5,30,7,12,NA,10,13,0,18,26,3,16,52,5,NA,11,21,13,10,12,NA,18,8,0,56,67,37,39,0,NA,10,NA,11,18,0,NA,11,8,66,23,24,NA,NA,21,11,8,21,10,16,12,14,22,29,64,14,45,20,14,5,19,0
US-NC,2012-09-01,NA,NA,0,12,NA,4,NA,7,5,21,16,5,22,0,12,3,NA,6,9,4,4,5,5,NA,16,9,0,12,13,8,0,57,5,NA,21,9,5,10,7,NA,11,8,0,49,71,34,38,0,NA,8,NA,4,6,0,NA,13,0,54,15,7,NA,NA,6,3,4,0,9,16,16,17,11,26,62,14,20,11,6,0,24,6
US-NC,2012-10-01,NA,NA,0,46,NA,4,NA,17,0,17,8,7,12,19,10,5,NA,0,13,0,0,0,5,NA,15,29,7,6,10,2,5,71,0,NA,12,4,5,5,9,NA,5,0,0,48,67,27,28,0,NA,10,NA,7,8,19,NA,12,0,45,7,4,NA,NA,4,2,6,4,6,19,19,21,10,22,60,6,36,15,2,0,23,6
US-NC,2012-11-01,NA,NA,0,39,NA,4,NA,11,0,12,0,0,10,14,11,4,NA,6,8,0,0,0,4,NA,9,7,0,6,6,3,11,60,0,NA,17,3,0,6,0,NA,5,8,9,42,64,28,28,0,NA,6,NA,12,6,0,NA,7,0,45,8,6,NA,NA,9,2,4,6,13,13,9,18,11,22,60,9,25,13,0,5,6,0
US-NC,2012-12-01,NA,NA,0,16,NA,0,NA,12,6,10,0,6,7,0,6,3,NA,0,17,0,5,0,6,NA,8,8,0,7,9,6,6,73,0,NA,12,6,0,6,6,NA,4,0,0,48,50,27,27,14,NA,5,NA,0,7,0,NA,17,0,44,18,6,NA,NA,4,3,4,3,14,9,9,17,0,18,54,7,28,11,0,0,6,0
US-NC,2013-01-01,NA,NA,4,15,NA,0,NA,9,0,10,8,0,11,0,9,5,NA,0,12,0,0,0,0,NA,9,6,5,17,14,4,5,62,0,NA,12,5,0,0,9,NA,4,0,8,49,66,26,27,0,NA,0,NA,14,9,19,NA,12,0,45,7,8,NA,NA,11,6,5,3,8,8,15,12,20,16,57,5,28,13,5,9,13,0
US-NC,2013-02-01,NA,NA,4,36,NA,4,NA,4,0,13,8,0,13,0,5,2,NA,0,11,0,0,0,0,NA,5,0,3,6,13,3,5,57,0,NA,22,2,5,0,5,NA,5,0,0,38,69,22,24,0,NA,4,NA,4,0,39,NA,10,0,45,0,15,NA,NA,12,4,6,3,14,19,0,11,11,18,59,12,27,10,3,10,16,0
US-NC,2013-03-01,NA,NA,4,29,NA,0,NA,7,0,14,7,4,18,12,22,3,NA,5,5,2,4,5,0,NA,7,6,7,13,17,2,11,64,7,NA,11,10,0,13,4,NA,8,0,0,44,62,32,30,11,NA,5,NA,13,15,0,NA,13,0,49,17,12,NA,NA,14,9,6,8,19,21,10,20,19,21,66,8,32,13,4,10,7,0
US-NC,2013-04-01,NA,NA,4,21,NA,0,NA,8,5,14,7,11,11,12,9,5,NA,5,6,2,10,7,2,NA,29,6,5,11,11,2,7,64,4,NA,14,15,8,9,7,NA,19,9,7,56,72,38,37,0,NA,7,NA,11,12,0,NA,9,0,56,7,16,NA,NA,21,11,7,10,10,7,7,14,16,45,65,8,34,12,8,7,23,0
US-NC,2013-05-01,NA,NA,9,15,NA,14,NA,5,17,22,14,24,8,12,16,4,NA,8,11,8,41,44,6,NA,29,13,5,11,22,3,20,55,14,NA,18,26,27,26,7,NA,44,7,11,52,68,51,54,22,NA,4,NA,20,11,26,NA,15,0,66,18,30,NA,NA,47,26,11,15,14,11,11,14,13,68,68,17,38,30,17,19,35,5
US-NC,2013-06-01,NA,NA,6,25,NA,26,NA,8,24,34,15,18,6,0,13,5,NA,13,14,13,50,43,17,NA,36,27,4,12,28,2,58,61,40,NA,5,42,38,18,22,NA,59,8,25,57,68,65,74,16,NA,10,NA,53,29,19,NA,20,15,71,20,59,NA,NA,81,61,11,61,24,11,12,15,14,77,72,31,65,22,41,69,35,0
US-NC,2013-07-01,NA,NA,5,20,NA,29,NA,19,19,18,0,13,10,0,11,6,NA,17,16,9,33,20,8,NA,28,6,7,11,31,5,52,54,18,NA,20,26,29,23,7,NA,38,11,15,55,68,53,54,24,NA,10,NA,21,21,38,NA,12,0,67,22,30,NA,NA,42,19,9,53,20,16,15,25,10,50,72,22,38,22,44,43,18,11
US-NC,2013-08-01,NA,NA,8,33,NA,8,NA,6,10,20,0,5,5,13,8,7,NA,6,13,3,29,10,3,NA,18,6,5,12,12,4,13,50,7,NA,15,20,11,13,6,NA,17,0,8,41,69,48,52,12,NA,4,NA,16,12,19,NA,21,12,64,11,17,NA,NA,21,13,10,20,11,8,12,22,11,34,61,13,38,21,19,13,10,6
US-NC,2013-09-01,NA,NA,0,21,NA,4,NA,12,9,21,7,6,9,12,7,6,NA,16,13,2,10,11,2,NA,22,13,3,0,7,0,9,52,0,NA,15,9,6,9,4,NA,12,21,7,58,65,40,41,0,NA,11,NA,3,7,0,NA,9,0,54,7,8,NA,NA,6,1,7,4,7,17,11,16,14,28,75,25,24,18,2,13,14,5
US-NC,2013-10-01,NA,NA,0,52,NA,0,NA,10,0,16,7,4,5,0,9,4,NA,5,14,2,4,0,6,NA,15,8,6,10,9,4,5,51,0,NA,11,6,0,9,6,NA,6,0,0,50,63,30,30,0,NA,0,NA,6,5,0,NA,19,0,52,16,10,NA,NA,5,0,3,6,5,18,17,20,9,21,69,5,31,5,4,0,25,0
US-NC,2013-11-01,NA,NA,4,36,NA,0,NA,11,0,17,7,0,9,0,11,2,NA,0,10,0,0,0,0,NA,8,6,2,11,15,5,5,53,0,NA,17,3,0,5,4,NA,5,0,7,40,58,36,32,0,NA,7,NA,3,5,36,NA,8,0,46,7,10,NA,NA,7,2,7,3,11,7,7,23,10,24,63,5,32,9,3,0,17,0
US-NC,2013-12-01,NA,NA,0,23,NA,0,NA,8,0,16,0,0,8,0,11,2,NA,5,16,2,4,9,0,NA,8,6,2,0,12,3,0,58,0,NA,22,2,5,7,0,NA,5,7,0,39,67,23,24,11,NA,4,NA,3,11,18,NA,10,0,46,9,3,NA,NA,6,2,3,5,10,12,7,16,13,19,62,0,24,14,5,0,9,0
US-NC,2014-01-01,NA,NA,0,15,NA,0,NA,3,4,12,7,4,10,11,6,4,NA,0,6,2,0,0,0,NA,8,11,0,5,13,2,0,62,0,NA,10,6,0,4,4,NA,5,7,0,53,70,24,22,0,NA,3,NA,5,10,0,NA,9,0,47,6,8,NA,NA,9,3,7,2,8,10,13,11,12,18,63,0,29,11,2,4,13,0
US-NC,2014-02-01,NA,NA,0,17,NA,3,NA,7,0,14,0,0,6,12,11,4,NA,5,7,2,0,0,0,NA,9,6,3,5,6,3,5,57,0,NA,12,8,5,5,4,NA,6,7,0,39,71,26,24,22,NA,7,NA,8,11,17,NA,11,0,47,10,10,NA,NA,11,8,7,6,10,14,0,15,19,15,62,10,34,15,2,9,14,0
US-NC,2014-03-01,NA,NA,6,33,NA,3,NA,4,0,16,6,4,6,0,4,4,NA,0,15,0,0,4,2,NA,13,5,3,7,16,4,12,56,0,NA,17,3,4,4,6,NA,9,0,0,55,69,24,24,0,NA,3,NA,7,10,0,NA,10,0,48,8,10,NA,NA,18,10,3,4,7,19,23,17,9,23,67,6,34,13,3,12,11,0
US-NC,2014-04-01,NA,NA,4,16,NA,5,NA,6,0,13,7,4,7,12,4,6,NA,5,17,3,6,11,0,NA,23,0,2,10,19,2,15,63,9,NA,9,10,6,7,4,NA,23,0,7,55,76,40,43,11,NA,4,NA,19,10,35,NA,9,0,57,13,19,NA,NA,24,9,5,11,10,17,7,20,9,43,74,8,35,19,8,13,21,5
US-NC,2014-05-01,NA,NA,6,12,NA,8,NA,11,18,32,15,15,5,12,8,5,NA,16,10,6,32,17,3,NA,58,9,9,14,26,2,25,64,7,NA,9,30,21,19,12,NA,59,7,12,40,84,62,65,22,NA,7,NA,32,8,36,NA,19,11,70,14,54,NA,NA,51,23,9,23,16,10,18,9,16,76,77,12,43,19,24,27,26,11
US-NC,2014-06-01,NA,NA,5,19,NA,24,NA,6,18,30,13,8,4,15,13,5,NA,10,20,10,60,35,8,NA,31,14,6,17,35,3,45,57,35,NA,20,38,24,27,15,NA,60,13,24,61,71,59,66,48,NA,16,NA,50,20,44,NA,10,9,75,34,67,NA,NA,90,50,12,37,28,18,9,23,24,69,75,35,84,27,42,58,18,10
US-NC,2014-07-01,NA,NA,4,20,NA,19,NA,11,17,32,17,11,9,0,14,6,NA,15,19,11,33,19,7,NA,23,21,5,16,19,0,36,54,19,NA,24,32,16,19,9,NA,44,13,30,57,78,64,67,26,NA,16,NA,34,9,28,NA,21,9,73,14,29,NA,NA,49,32,7,44,29,35,18,21,12,51,82,21,45,23,38,59,28,15
US-NC,2014-08-01,NA,NA,0,27,NA,8,NA,13,11,28,8,11,6,14,7,4,NA,11,13,5,15,13,6,NA,25,7,3,13,19,7,13,53,0,NA,22,18,9,11,12,NA,21,8,13,63,72,44,47,0,NA,8,NA,8,9,42,NA,13,0,64,11,10,NA,NA,19,6,12,18,14,17,8,21,17,35,72,26,40,20,5,40,19,6
US-NC,2014-09-01,NA,NA,0,12,NA,4,NA,16,8,17,0,0,13,0,5,2,NA,6,11,2,12,5,5,NA,18,11,3,6,11,2,0,55,0,NA,12,11,11,12,10,NA,11,8,8,43,79,29,34,0,NA,4,NA,11,20,39,NA,19,0,61,8,14,NA,NA,8,3,4,0,6,16,28,23,11,28,71,6,34,16,5,5,5,0
US-NC,2014-10-01,NA,NA,0,45,NA,0,NA,12,5,23,15,0,11,0,5,4,NA,6,10,0,0,0,2,NA,7,15,2,6,12,0,5,62,0,NA,15,7,8,5,5,NA,9,8,0,57,69,27,32,12,NA,0,NA,4,0,19,NA,10,0,55,11,11,NA,NA,3,0,6,6,8,13,16,16,0,20,71,7,22,14,5,7,23,0
US-NC,2014-11-01,NA,NA,4,34,NA,0,NA,7,0,18,0,0,6,0,5,2,NA,0,9,2,0,0,3,NA,14,13,0,6,13,0,5,57,0,NA,19,6,5,8,11,NA,10,0,8,35,67,21,23,0,NA,5,NA,6,6,0,NA,15,0,50,8,8,NA,NA,6,2,11,3,6,8,8,13,21,19,77,6,21,6,3,5,10,0
US-NC,2014-12-01,NA,NA,0,22,NA,0,NA,5,0,13,0,5,5,0,5,4,NA,6,16,2,0,5,3,NA,11,0,0,6,11,0,5,73,0,NA,27,4,0,5,14,NA,5,0,0,43,58,26,25,0,NA,4,NA,11,9,0,NA,15,0,46,8,5,NA,NA,7,2,4,3,9,13,0,13,11,19,68,6,30,5,5,5,10,0
US-NC,2015-01-01,NA,NA,0,11,NA,0,NA,6,0,23,0,0,6,0,5,2,NA,17,24,0,0,0,2,NA,7,6,0,6,19,2,5,68,0,NA,20,3,0,0,5,NA,7,0,0,47,71,27,27,0,NA,4,NA,7,8,0,NA,18,7,55,7,5,NA,NA,11,6,5,3,5,12,15,19,10,16,69,0,30,16,5,5,10,0
US-NC,2015-02-01,NA,NA,4,20,NA,4,NA,4,0,16,8,5,7,0,0,4,NA,0,18,0,4,0,0,NA,9,6,0,9,7,2,5,70,0,NA,14,4,0,0,15,NA,7,0,0,40,60,23,27,0,NA,8,NA,4,6,19,NA,9,8,50,0,9,NA,NA,18,12,6,3,11,12,23,12,0,17,64,8,31,14,2,5,18,6
US-NC,2015-03-01,NA,NA,4,28,NA,7,NA,7,0,24,7,9,8,0,9,5,NA,16,15,2,4,0,2,NA,8,6,2,5,21,2,5,72,5,NA,17,8,0,5,7,NA,12,0,7,47,64,28,30,0,NA,7,NA,12,7,0,NA,17,0,48,7,8,NA,NA,19,13,3,5,13,12,7,27,10,23,82,5,19,19,8,4,12,0
US-NC,2015-04-01,NA,NA,6,15,NA,5,NA,9,0,14,8,5,10,13,15,3,NA,8,21,2,9,0,3,NA,17,6,3,18,17,2,8,66,5,NA,15,7,5,12,10,NA,25,15,10,62,73,60,61,12,NA,5,NA,14,6,0,NA,22,8,58,12,17,NA,NA,26,9,7,7,6,12,16,22,21,50,71,11,32,13,6,5,15,0
US-NC,2015-05-01,NA,NA,8,15,NA,6,NA,15,27,36,16,12,9,13,12,7,NA,18,14,9,55,36,6,NA,37,10,4,12,20,6,33,62,10,NA,16,32,29,29,15,NA,62,0,16,49,73,60,69,0,NA,8,NA,30,18,33,NA,16,16,72,18,36,NA,NA,56,34,8,30,17,13,12,13,11,73,80,13,38,28,22,36,16,6
US-NC,2015-06-01,NA,NA,4,18,NA,22,NA,17,24,44,13,13,8,0,18,5,NA,29,25,13,70,38,7,NA,24,13,3,19,28,3,40,56,36,NA,20,31,40,40,10,NA,73,8,34,52,77,83,87,19,NA,6,NA,45,19,21,NA,22,8,75,43,39,NA,NA,100,52,12,36,34,20,13,27,17,73,79,8,44,21,47,47,31,16
US-NC,2015-07-01,NA,NA,5,18,NA,22,NA,13,13,27,23,10,8,0,12,10,NA,19,21,6,50,16,16,NA,25,6,5,26,19,6,33,51,10,NA,17,37,26,20,7,NA,48,15,25,58,71,70,78,0,NA,16,NA,25,21,19,NA,22,8,76,24,33,NA,NA,43,29,9,44,15,8,0,19,25,60,82,20,23,32,45,50,55,30
US-NC,2015-08-01,NA,NA,7,8,NA,9,NA,16,15,31,22,5,12,12,8,5,NA,7,25,4,16,9,4,NA,16,0,0,11,23,2,11,58,9,NA,13,21,16,13,11,NA,21,0,17,57,75,47,46,11,NA,4,NA,14,11,18,NA,16,0,73,11,16,NA,NA,21,15,6,12,11,20,0,20,0,37,83,12,25,17,13,12,14,0
US-NC,2015-09-01,NA,NA,3,13,NA,3,NA,16,6,32,14,4,8,11,16,2,NA,13,6,3,4,5,5,NA,15,8,2,0,11,4,4,60,0,NA,15,9,7,7,11,NA,12,7,14,42,76,40,41,0,NA,5,NA,6,5,0,NA,15,0,60,13,5,NA,NA,7,2,5,3,12,16,21,18,0,27,76,5,19,17,3,0,14,5
US-NC,2015-10-01,NA,NA,0,34,NA,0,NA,10,9,32,7,0,8,0,7,5,NA,0,12,4,0,0,2,NA,12,8,0,5,14,4,9,60,0,NA,7,5,5,6,4,NA,10,0,0,54,75,38,41,0,NA,4,NA,6,7,17,NA,11,0,52,6,6,NA,NA,5,1,4,5,7,10,7,16,13,24,75,5,20,12,2,4,11,5
US-NC,2015-11-01,NA,NA,3,24,NA,0,NA,10,0,28,14,0,9,0,12,3,NA,5,17,0,0,0,0,NA,17,0,0,10,5,2,5,62,0,NA,11,5,0,13,4,NA,6,0,0,43,61,31,33,11,NA,5,NA,8,5,17,NA,13,7,52,10,9,NA,NA,7,3,3,3,5,14,7,17,0,27,75,8,21,9,2,4,7,0
US-NC,2015-12-01,NA,NA,0,12,NA,3,NA,8,5,20,7,4,5,12,9,1,NA,0,17,0,0,0,0,NA,12,6,4,5,9,2,9,71,0,NA,14,5,0,4,9,NA,8,7,0,51,67,42,45,0,NA,0,NA,5,8,0,NA,11,0,53,17,5,NA,NA,9,3,7,3,7,7,7,22,19,25,68,15,10,17,2,4,16,0
US-NC,2016-01-01,NA,NA,4,14,NA,3,NA,4,0,19,0,0,8,0,3,3,NA,4,23,2,3,0,3,NA,11,8,2,8,5,2,0,70,0,NA,16,5,7,3,8,NA,7,0,5,45,76,33,33,0,NA,4,NA,7,5,13,NA,13,0,56,9,10,NA,NA,12,4,0,2,13,9,16,18,14,18,77,4,18,11,3,3,14,4
US-NC,2016-02-01,NA,NA,3,16,NA,5,NA,9,4,20,8,3,7,9,9,2,NA,4,17,2,0,4,2,NA,7,0,2,12,10,7,4,69,0,NA,13,4,0,4,7,NA,8,0,5,47,72,30,30,0,NA,3,NA,8,12,0,NA,25,5,52,10,5,NA,NA,14,4,5,3,10,14,6,15,7,17,79,8,18,9,2,7,14,0
US-NC,2016-03-01,NA,NA,3,12,NA,8,NA,4,3,17,10,3,8,9,5,12,NA,4,17,2,4,5,2,NA,14,4,2,6,13,2,3,75,3,NA,5,10,7,7,10,NA,20,5,8,55,75,41,43,16,NA,3,NA,19,8,13,NA,12,0,60,8,9,NA,NA,17,9,3,3,11,17,0,34,9,32,85,8,25,19,4,5,19,4
US-NC,2016-04-01,NA,NA,3,15,NA,3,NA,9,7,23,5,3,9,18,15,2,NA,11,16,4,9,14,2,NA,20,0,4,16,25,3,11,69,7,NA,4,14,9,15,7,NA,29,7,11,51,69,47,46,17,NA,8,NA,8,8,40,NA,14,5,68,9,12,NA,NA,24,12,5,5,12,11,11,24,7,45,95,6,22,17,3,6,18,4
US-NC,2016-05-01,NA,NA,5,11,NA,7,NA,15,17,46,14,14,8,0,15,6,NA,16,25,7,36,15,4,NA,33,6,4,4,34,3,13,65,4,NA,14,29,17,25,13,NA,52,5,9,44,78,58,59,0,NA,8,NA,28,8,36,NA,20,5,75,16,34,NA,NA,42,24,10,11,17,13,11,33,7,69,96,12,17,16,13,24,25,4
US-NC,2016-06-01,NA,NA,8,39,NA,21,NA,9,27,51,14,13,10,10,11,4,NA,13,24,16,76,43,10,NA,32,14,6,15,38,0,41,60,13,NA,13,43,33,25,16,NA,100,17,37,52,76,58,62,18,NA,13,NA,58,13,15,NA,37,16,87,36,60,NA,NA,85,47,13,49,32,10,17,28,15,66,89,15,36,17,29,61,27,6
US-NC,2016-07-01,NA,NA,6,36,NA,26,NA,12,27,24,6,14,7,14,12,3,NA,11,25,12,56,34,4,NA,22,5,2,9,38,2,32,60,9,NA,19,41,31,40,11,NA,57,14,17,55,74,45,48,22,NA,13,NA,48,14,14,NA,25,14,83,24,32,NA,NA,50,22,11,34,21,21,6,18,15,49,91,14,22,19,28,39,86,27
US-NC,2016-08-01,NA,NA,6,11,NA,6,NA,9,9,28,18,5,8,10,9,2,NA,7,18,3,22,10,3,NA,12,5,2,4,24,2,9,51,4,NA,8,100,30,18,11,NA,25,12,9,52,69,40,42,13,NA,13,NA,16,9,29,NA,19,0,79,15,21,NA,NA,16,10,5,12,15,9,12,21,10,35,85,11,19,16,13,18,14,4
