geo,date,geo1,bandshell,beach ct,beach in ct,beach in nj,beach in ny,bell's palsy,berry picking,black legged tick,black tick,blarney island,blueberry farm,blueberry hill farm,blueberry patch,blueberry picking,broomfield bay,buffalo state park,bullseye rash,cascade lake,chautauqua ny,college bedding,concert in park,concert in the park,coupons for water,deer tick,echo lake campground,facial paralysis,fever,free concert,free concerts,free outdoor concerts,freeze blueberries,fried squash,how to freeze blueberries,joint pain,knee pain,lake beaches,lake in nj,lake water park,lyme,lyme disease,market fest,memorial beach,movie in park,movies in park,movies in the park,mt adams,music in the park,music under the stars,nara park,ny beach,oak street beach,outdoor movies,outdoor water park,rash,raspberry cobbler,river tube,roseville water park,sackets,sand castle contest,soak city,sprinkler park,squash flowers,state park mi,summer sizzler,swollen joint,swollen joints,swollen knee,swollen knees,the blueberry patch,tick,tired,u pick berries,u pick blueberries,warner center park,water kingdom,water tubing,water west,watermelon soup,waterworld denver,wild water,wild water kingdom,wild water west,zucchini flower
US-UT,2009-07-01,NA,NA,NA,NA,NA,NA,15,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,42,0,NA,25,NA,NA,27,28,41,NA,NA,NA,NA,59,46,25,NA,49,37,29,NA,NA,37,41,22,NA,0,NA,NA,46,NA,39,NA,42,NA,37,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,43,50,NA,NA,NA,NA,26,32,NA,0,35,NA,NA,NA
US-UT,2009-08-01,NA,NA,NA,NA,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,20,10,NA,0,NA,NA,33,14,24,NA,NA,NA,NA,57,30,16,NA,19,50,39,NA,NA,29,31,32,NA,17,NA,NA,0,NA,39,NA,49,NA,24,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,20,NA,NA,21,52,NA,NA,NA,NA,0,38,NA,39,21,NA,NA,NA
US-UT,2009-09-01,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39,NA,NA,0,0,NA,25,NA,NA,44,14,28,NA,NA,NA,NA,54,53,15,NA,7,31,23,NA,NA,27,12,0,NA,16,NA,NA,0,NA,0,NA,48,NA,23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,19,NA,NA,37,24,NA,NA,NA,NA,0,17,NA,0,19,NA,NA,NA
US-UT,2009-10-01,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,0,0,NA,15,NA,NA,66,19,11,NA,NA,NA,NA,57,62,29,NA,13,30,32,NA,NA,51,36,0,NA,15,NA,NA,13,NA,0,NA,42,NA,43,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,36,NA,NA,27,25,NA,NA,NA,NA,23,19,NA,0,18,NA,NA,NA
US-UT,2009-11-01,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,20,0,NA,16,NA,NA,58,10,12,NA,NA,NA,NA,37,44,16,NA,0,35,35,NA,NA,27,13,0,NA,0,NA,NA,15,NA,0,NA,33,NA,23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,19,NA,NA,52,34,NA,NA,NA,NA,0,24,NA,0,0,NA,NA,NA
US-UT,2009-12-01,NA,NA,NA,NA,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,NA,NA,21,7,NA,0,NA,NA,43,20,12,NA,NA,NA,NA,48,23,0,NA,0,30,32,NA,NA,28,13,16,NA,0,NA,NA,0,NA,39,NA,37,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,54,33,NA,NA,NA,NA,0,31,NA,0,20,NA,NA,NA
US-UT,2010-01-01,NA,NA,NA,NA,NA,NA,14,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,19,0,NA,0,NA,NA,51,14,11,NA,NA,NA,NA,72,43,15,NA,0,31,17,NA,NA,40,19,0,NA,0,NA,NA,14,NA,0,NA,47,NA,23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,40,32,NA,NA,NA,NA,0,35,NA,0,0,NA,NA,NA
US-UT,2010-02-01,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,0,0,NA,16,NA,NA,53,15,12,NA,NA,NA,NA,31,45,0,NA,0,33,31,NA,NA,0,17,0,NA,17,NA,NA,15,NA,0,NA,41,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,20,NA,NA,37,31,NA,NA,NA,NA,0,25,NA,38,0,NA,NA,NA
US-UT,2010-03-01,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,18,6,NA,15,NA,NA,49,9,11,NA,NA,NA,NA,25,64,0,NA,0,44,63,NA,NA,19,29,0,NA,0,NA,NA,13,NA,0,NA,42,NA,22,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,36,NA,NA,52,40,NA,NA,NA,NA,34,22,NA,0,0,NA,NA,NA
US-UT,2010-04-01,NA,NA,NA,NA,NA,NA,14,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,0,0,NA,0,NA,NA,34,16,17,NA,NA,NA,NA,61,40,0,NA,7,54,37,NA,NA,34,25,15,NA,0,NA,NA,19,NA,18,NA,39,NA,23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,34,32,NA,NA,NA,NA,24,47,NA,0,20,NA,NA,NA
US-UT,2010-05-01,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,0,0,NA,17,NA,NA,46,16,13,NA,NA,NA,NA,50,51,0,NA,23,45,48,NA,NA,52,21,17,NA,18,NA,NA,32,NA,40,NA,39,NA,25,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,59,43,NA,NA,NA,NA,0,33,NA,0,32,NA,NA,NA
US-UT,2010-06-01,NA,NA,NA,NA,NA,NA,17,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34,NA,NA,23,8,NA,30,NA,NA,53,19,18,NA,NA,NA,NA,63,37,0,NA,24,37,29,NA,NA,63,73,41,NA,37,NA,NA,17,NA,21,NA,57,NA,40,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,52,41,NA,NA,NA,NA,42,46,NA,43,0,NA,NA,NA
US-UT,2010-07-01,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,NA,NA,100,17,NA,35,NA,NA,37,66,48,NA,NA,NA,NA,48,32,35,NA,32,36,34,NA,NA,39,67,57,NA,18,NA,NA,22,NA,31,NA,58,NA,78,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,53,56,NA,NA,NA,NA,27,54,NA,0,22,NA,NA,NA
US-UT,2010-08-01,NA,NA,NA,NA,NA,NA,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,21,7,NA,17,NA,NA,37,32,25,NA,NA,NA,NA,65,58,33,NA,0,30,18,NA,NA,58,23,43,NA,17,NA,NA,15,NA,40,NA,53,NA,49,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,21,NA,NA,38,46,NA,NA,NA,NA,26,32,NA,0,21,NA,NA,NA
US-UT,2010-09-01,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,NA,NA,19,6,NA,30,NA,NA,53,19,17,NA,NA,NA,NA,30,46,15,NA,7,28,20,NA,NA,13,12,15,NA,0,NA,NA,14,NA,0,NA,37,NA,23,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,NA,NA,33,51,NA,NA,NA,NA,47,17,NA,0,0,NA,NA,NA
US-UT,2010-10-01,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,NA,NA,0,6,NA,49,NA,NA,43,9,11,NA,NA,NA,NA,40,67,0,NA,0,58,13,NA,NA,13,12,14,NA,15,NA,NA,55,NA,0,NA,35,NA,0,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,NA,73,52,NA,NA,NA,NA,0,17,NA,0,0,NA,NA,NA
US-UT,2010-11-01,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,NA,NA,56,0,10,NA,NA,NA,NA,33,51,14,NA,0,36,24,NA,NA,12,11,13,NA,0,NA,NA,0,NA,0,NA,38,NA,20,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,NA,NA,41,38,NA,NA,NA,NA,42,26,NA,0,35,NA,NA,NA
US-UT,2010-12-01,NA,NA,NA,NA,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34,NA,NA,17,6,NA,14,NA,NA,51,9,10,NA,NA,NA,NA,32,35,14,NA,0,36,27,NA,NA,24,17,13,NA,0,NA,NA,13,NA,0,NA,38,NA,20,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,22,41,NA,NA,NA,NA,0,21,NA,0,34,NA,NA,NA
US-UT,2011-01-01,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,0,0,NA,11,NA,NA,56,15,5,NA,NA,NA,NA,47,58,7,NA,3,29,22,NA,NA,28,17,7,NA,15,NA,NA,13,NA,0,NA,44,NA,11,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,26,51,NA,NA,NA,NA,11,35,NA,0,9,NA,NA,NA
US-UT,2011-02-01,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,NA,0,8,NA,11,NA,NA,62,20,7,NA,NA,NA,NA,46,42,7,NA,3,19,13,NA,NA,13,14,7,NA,15,NA,NA,14,NA,18,NA,37,NA,16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9,NA,NA,30,54,NA,NA,NA,NA,11,36,NA,0,14,NA,NA,NA
US-UT,2011-03-01,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,0,3,NA,6,NA,NA,56,8,19,NA,NA,NA,NA,26,55,23,NA,4,23,27,NA,NA,12,20,6,NA,7,NA,NA,9,NA,8,NA,45,NA,20,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,8,NA,NA,25,59,NA,NA,NA,NA,10,27,NA,0,8,NA,NA,NA
US-UT,2011-04-01,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,NA,9,4,NA,7,NA,NA,39,10,15,NA,NA,NA,NA,46,50,14,NA,5,25,20,NA,NA,6,15,10,NA,0,NA,NA,0,NA,16,NA,51,NA,10,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9,NA,NA,31,41,NA,NA,NA,NA,14,19,NA,0,12,NA,NA,NA
US-UT,2011-05-01,NA,NA,NA,NA,NA,NA,11,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,35,7,NA,7,NA,NA,56,9,17,NA,NA,NA,NA,41,41,14,NA,6,46,40,NA,NA,18,11,14,NA,0,NA,NA,13,NA,9,NA,50,NA,10,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,25,NA,NA,37,50,NA,NA,NA,NA,11,29,NA,16,31,NA,NA,NA
US-UT,2011-06-01,NA,NA,NA,NA,NA,NA,12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,19,NA,NA,58,7,NA,12,NA,NA,43,26,48,NA,NA,NA,NA,39,64,35,NA,21,42,37,NA,NA,47,61,58,NA,8,NA,NA,7,NA,12,NA,67,NA,40,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,19,NA,NA,60,51,NA,NA,NA,NA,24,57,NA,18,13,NA,NA,NA
US-UT,2011-07-01,NA,NA,NA,NA,NA,NA,16,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,25,NA,NA,33,7,NA,8,NA,NA,46,32,48,NA,NA,NA,NA,47,36,56,NA,15,46,26,NA,NA,92,59,58,NA,20,NA,NA,0,NA,41,NA,58,NA,22,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,12,NA,NA,58,51,NA,NA,NA,NA,16,52,NA,27,22,NA,NA,NA
US-UT,2011-08-01,NA,NA,NA,NA,NA,NA,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,49,12,NA,14,NA,NA,44,29,41,NA,NA,NA,NA,38,55,21,NA,19,44,38,NA,NA,52,49,45,NA,12,NA,NA,6,NA,11,NA,63,NA,21,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,17,NA,NA,39,59,NA,NA,NA,NA,14,29,NA,17,9,NA,NA,NA
US-UT,2011-09-01,NA,NA,NA,NA,NA,NA,20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,25,4,NA,10,NA,NA,46,8,10,NA,NA,NA,NA,36,51,10,NA,3,29,22,NA,NA,20,22,9,NA,14,NA,NA,8,NA,16,NA,51,NA,10,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,8,NA,NA,36,47,NA,NA,NA,NA,10,27,NA,0,13,NA,NA,NA
US-UT,2011-10-01,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,16,0,NA,13,NA,NA,50,9,13,NA,NA,NA,NA,57,44,16,NA,3,31,23,NA,NA,8,9,8,NA,10,NA,NA,6,NA,8,NA,52,NA,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,8,NA,NA,27,41,NA,NA,NA,NA,10,16,NA,0,24,NA,NA,NA
US-UT,2011-11-01,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,0,0,NA,17,NA,NA,51,8,11,NA,NA,NA,NA,57,42,6,NA,0,24,18,NA,NA,11,21,9,NA,13,NA,NA,6,NA,7,NA,45,NA,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,8,NA,NA,29,47,NA,NA,NA,NA,0,14,NA,0,13,NA,NA,NA
US-UT,2011-12-01,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,0,0,NA,6,NA,NA,49,12,5,NA,NA,NA,NA,41,68,6,NA,0,32,27,NA,NA,30,17,9,NA,0,NA,NA,6,NA,0,NA,46,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,21,45,NA,NA,NA,NA,10,25,NA,0,8,NA,NA,NA
US-UT,2012-01-01,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,14,5,NA,6,NA,NA,46,8,7,NA,NA,NA,NA,66,52,8,NA,0,24,11,NA,NA,25,17,8,NA,6,NA,NA,5,NA,0,NA,47,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,NA,NA,27,54,NA,NA,NA,NA,9,17,NA,0,12,NA,NA,NA
US-UT,2012-02-01,NA,NA,NA,NA,NA,NA,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,0,0,NA,9,NA,NA,51,21,9,NA,NA,NA,NA,43,73,15,NA,4,32,19,NA,NA,36,19,0,NA,6,NA,NA,5,NA,21,NA,45,NA,13,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,12,NA,NA,23,43,NA,NA,NA,NA,9,19,NA,0,15,NA,NA,NA
US-UT,2012-03-01,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,0,0,NA,6,NA,NA,64,9,8,NA,NA,NA,NA,48,63,11,NA,8,33,14,NA,NA,17,9,5,NA,6,NA,NA,5,NA,7,NA,60,NA,16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,14,NA,NA,23,47,NA,NA,NA,NA,9,24,NA,0,0,NA,NA,NA
US-UT,2012-04-01,NA,NA,NA,NA,NA,NA,22,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,19,8,NA,10,NA,NA,57,7,16,NA,NA,NA,NA,53,55,0,NA,8,29,20,NA,NA,21,16,6,NA,6,NA,NA,8,NA,7,NA,54,NA,13,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,NA,34,46,NA,NA,NA,NA,9,36,NA,0,12,NA,NA,NA
US-UT,2012-05-01,NA,NA,NA,NA,NA,NA,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,15,2,NA,12,NA,NA,53,14,10,NA,NA,NA,NA,44,46,18,NA,7,42,43,NA,NA,23,29,27,NA,6,NA,NA,5,NA,37,NA,59,NA,0,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,11,NA,NA,33,51,NA,NA,NA,NA,18,26,NA,14,7,NA,NA,NA
US-UT,2012-06-01,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,24,5,NA,16,NA,NA,52,16,22,NA,NA,NA,NA,81,55,25,NA,23,33,30,NA,NA,47,58,51,NA,17,NA,NA,6,NA,25,NA,68,NA,28,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0,NA,NA,45,49,NA,NA,NA,NA,20,35,NA,0,12,NA,NA,NA
US-UT,2012-07-01,NA,NA,NA,NA,NA,NA,21,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,NA,26,10,NA,6,NA,NA,53,22,29,NA,NA,NA,NA,77,62,20,NA,29,47,28,NA,NA,61,56,57,NA,18,NA,NA,0,NA,28,NA,60,NA,32,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,NA,NA,34,53,NA,NA,NA,NA,18,39,NA,14,24,NA,NA,NA
US-UT,2012-08-01,NA,NA,NA,NA,NA,NA,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,NA,NA,49,7,NA,13,NA,NA,38,19,16,NA,NA,NA,NA,56,48,13,NA,15,29,24,NA,NA,58,42,46,NA,8,NA,NA,8,NA,22,NA,56,NA,18,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,13,NA,NA,26,59,NA,NA,NA,NA,13,25,NA,0,9,NA,NA,NA
US-UT,2012-09-01,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,11,5,NA,9,NA,NA,44,11,13,NA,NA,NA,NA,62,58,6,NA,4,31,27,NA,NA,22,18,7,NA,6,NA,NA,5,NA,0,NA,53,NA,14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,28,52,NA,NA,NA,NA,26,37,NA,0,14,NA,NA,NA
US-UT,2012-10-01,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,0,0,NA,8,NA,NA,53,6,6,NA,NA,NA,NA,37,55,13,NA,2,25,32,NA,NA,13,12,8,NA,5,NA,NA,5,NA,9,NA,44,NA,7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9,NA,NA,22,47,NA,NA,NA,NA,16,22,NA,0,8,NA,NA,NA
US-UT,2012-11-01,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,0,2,NA,10,NA,NA,48,5,12,NA,NA,NA,NA,49,61,5,NA,2,38,30,NA,NA,27,11,0,NA,5,NA,NA,10,NA,0,NA,45,NA,8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,NA,NA,26,48,NA,NA,NA,NA,0,21,NA,0,7,NA,NA,NA
US-UT,2012-12-01,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,10,0,NA,8,NA,NA,66,5,8,NA,NA,NA,NA,52,49,0,NA,7,32,24,NA,NA,35,21,0,NA,8,NA,NA,5,NA,6,NA,42,NA,8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,NA,NA,22,46,NA,NA,NA,NA,8,8,NA,0,16,NA,NA,NA
US-UT,2013-01-01,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,6,0,NA,5,NA,NA,70,5,5,NA,NA,NA,NA,37,39,10,NA,4,28,19,NA,NA,30,8,0,NA,0,NA,NA,4,NA,11,NA,49,NA,7,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,6,NA,NA,22,46,NA,NA,NA,NA,11,21,NA,0,12,NA,NA,NA
US-UT,2013-02-01,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,NA,6,2,NA,10,NA,NA,57,8,4,NA,NA,NA,NA,54,59,13,NA,7,23,24,NA,NA,20,12,8,NA,5,NA,NA,5,NA,6,NA,59,NA,7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,NA,NA,15,53,NA,NA,NA,NA,0,29,NA,0,6,NA,NA,NA
US-UT,2013-03-01,NA,NA,NA,NA,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,6,0,NA,14,NA,NA,59,6,7,NA,NA,NA,NA,50,54,7,NA,4,34,33,NA,NA,27,12,7,NA,5,NA,NA,13,NA,6,NA,55,NA,10,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,9,NA,NA,27,61,NA,NA,NA,NA,7,29,NA,0,21,NA,NA,NA
US-UT,2013-04-01,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,9,6,NA,7,NA,NA,56,12,6,NA,NA,NA,NA,42,61,9,NA,6,36,29,NA,NA,23,6,9,NA,10,NA,NA,9,NA,6,NA,62,NA,7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,15,NA,NA,33,59,NA,NA,NA,NA,7,27,NA,0,9,NA,NA,NA
US-UT,2013-05-01,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,18,2,NA,10,NA,NA,50,6,10,NA,NA,NA,NA,63,61,15,NA,13,37,35,NA,NA,24,24,17,NA,8,NA,NA,0,NA,15,NA,66,NA,14,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,6,NA,NA,45,50,NA,NA,NA,NA,15,34,NA,12,14,NA,NA,NA
US-UT,2013-06-01,NA,NA,NA,NA,NA,NA,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,53,9,NA,7,NA,NA,50,10,20,NA,NA,NA,NA,58,45,24,NA,25,40,37,NA,NA,63,77,71,NA,6,NA,NA,5,NA,27,NA,65,NA,52,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,7,NA,NA,41,68,NA,NA,NA,NA,16,37,NA,13,23,NA,NA,NA
US-UT,2013-07-01,NA,NA,NA,NA,NA,NA,7,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,NA,NA,35,10,NA,5,NA,NA,50,24,30,NA,NA,NA,NA,67,63,24,NA,16,47,37,NA,NA,63,87,79,NA,17,NA,NA,11,NA,33,NA,74,NA,35,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,10,NA,NA,49,63,NA,NA,NA,NA,8,46,NA,44,13,NA,NA,NA
US-UT,2013-08-01,NA,NA,NA,NA,NA,NA,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,NA,NA,41,8,NA,6,NA,NA,46,14,19,NA,NA,NA,NA,52,56,18,NA,11,32,30,NA,NA,63,46,46,NA,12,NA,NA,5,NA,28,NA,63,NA,27,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,12,NA,NA,36,54,NA,NA,NA,NA,10,25,NA,28,20,NA,NA,NA
US-UT,2013-09-01,NA,NA,NA,NA,NA,NA,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,12,1,NA,13,NA,NA,50,5,9,NA,NA,NA,NA,46,48,8,NA,1,31,17,NA,NA,18,14,6,NA,4,NA,NA,3,NA,4,NA,59,NA,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,NA,NA,33,50,NA,NA,NA,NA,5,28,NA,8,9,NA,NA,NA
US-UT,2013-10-01,NA,NA,NA,NA,NA,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,9,1,NA,16,NA,NA,53,4,5,NA,NA,NA,NA,61,57,5,NA,4,32,25,NA,NA,11,9,3,NA,4,NA,NA,6,NA,4,NA,58,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,6,NA,NA,30,59,NA,NA,NA,NA,5,22,NA,0,7,NA,NA,NA
US-UT,2013-11-01,NA,NA,NA,NA,NA,NA,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,7,3,NA,0,NA,NA,58,6,7,NA,NA,NA,NA,52,49,8,NA,5,41,31,NA,NA,16,11,0,NA,4,NA,NA,9,NA,5,NA,54,NA,12,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,21,50,NA,NA,NA,NA,14,19,NA,0,0,NA,NA,NA
US-UT,2013-12-01,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,0,0,NA,5,NA,NA,64,6,5,NA,NA,NA,NA,55,47,11,NA,12,33,38,NA,NA,26,11,0,NA,5,NA,NA,4,NA,0,NA,52,NA,27,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11,NA,NA,20,40,NA,NA,NA,NA,7,24,NA,0,11,NA,NA,NA
US-UT,2014-01-01,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,5,0,NA,8,NA,NA,58,3,7,NA,NA,NA,NA,47,65,0,NA,4,30,22,NA,NA,24,17,4,NA,7,NA,NA,12,NA,5,NA,56,NA,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10,NA,NA,27,64,NA,NA,NA,NA,10,36,NA,0,8,NA,NA,NA
US-UT,2014-02-01,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,NA,12,2,NA,7,NA,NA,53,3,4,NA,NA,NA,NA,59,65,9,NA,4,36,31,NA,NA,23,10,5,NA,7,NA,NA,7,NA,0,NA,55,NA,7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,17,NA,NA,28,56,NA,NA,NA,NA,7,28,NA,0,6,NA,NA,NA
US-UT,2014-03-01,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,NA,NA,5,3,NA,4,NA,NA,61,10,15,NA,NA,NA,NA,60,72,15,NA,5,39,32,NA,NA,15,14,8,NA,5,NA,NA,4,NA,10,NA,61,NA,11,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,NA,NA,29,68,NA,NA,NA,NA,7,28,NA,0,14,NA,NA,NA
US-UT,2014-04-01,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,NA,NA,5,2,NA,4,NA,NA,66,4,11,NA,NA,NA,NA,54,53,6,NA,5,52,33,NA,NA,15,16,8,NA,7,NA,NA,6,NA,7,NA,66,NA,13,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,13,NA,NA,34,61,NA,NA,NA,NA,7,36,NA,0,9,NA,NA,NA
